x,y,z,heading1,heading2,heading3
0.1288334,0.3975,-0.2360833,17.95798,120.7069,-61.37819,6.970065
0.1363333,0.35525,-0.2913333,20.99517,129.3545,-64.92212,6.980065
0.1506667,0.3281667,-0.3185833,24.66063,134.1511,-64.68925,6.990065
0.1660833,0.29025,-0.35275,29.77852,140.5517,-64.78779,7.000065
0.1623333,0.2769166,-0.36925,30.37957,143.1322,-66.26826,7.010066
0.1638334,0.2148334,-0.4069167,37.32938,152.168,-68.06922,7.020066
0.17775,0.16375,-0.4405,47.34756,159.608,-68.025,7.030066
0.1709167,0.1331667,-0.4471667,52.07669,163.4164,-69.08207,7.040066
0.1863333,0.06816668,-0.4556666,69.90586,171.4918,-67.75913,7.050066
0.1984167,0.04833335,-0.4584167,76.30965,173.9812,-66.59557,7.060067
0.2288333,0.002333343,-0.46525,89.41579,179.7126,-63.80972,7.070067
0.2334167,-0.02708332,-0.4560833,96.61842,-176.6016,-62.8973,7.080067
0.2396667,-0.08349999,-0.4448333,109.2084,-169.3687,-61.68516,7.090067
0.2563333,-0.1066667,-0.4435833,112.5934,-166.479,-59.97768,7.100068
0.23025,-0.1776667,-0.4355,127.6547,-157.8065,-62.13447,7.110068
0.2123333,-0.23625,-0.4098333,138.0519,-150.0385,-62.61147,7.120068
0.2113333,-0.25475,-0.3869166,140.3219,-146.6387,-61.35669,7.130068
0.1921667,-0.2945,-0.3450833,146.8748,-139.522,-60.88786,7.140069
0.1835834,-0.31575,-0.3375833,149.8254,-136.914,-61.46192,7.150069
0.1688334,-0.3315833,-0.2948333,153.016,-131.6425,-60.20282,7.160069
0.1598333,-0.3518333,-0.2731667,155.5683,-127.8261,-59.66754,7.170069
0.1498333,-0.3651667,-0.243,157.6909,-123.6418,-58.34209,7.180069
0.1385833,-0.3703333,-0.2088333,159.4835,-119.4189,-56.43145,7.19007
0.1260834,-0.3703333,-0.178,161.1984,-115.6712,-54.68878,7.20007
0.1244167,-0.3755833,-0.1235833,161.6719,-108.2135,-44.80746,7.21007
0.1163333,-0.3764167,-0.09341663,162.826,-103.9377,-38.76475,7.22007
0.10675,-0.3768333,-0.05691666,164.1835,-98.58899,-28.06551,7.230071
0.1185833,-0.3651667,-0.02925,162.0094,-94.57964,-13.85609,7.240071
0.11175,-0.3514166,0.0485,162.3594,-82.14208,23.46106,7.250071
0.1023333,-0.3199167,0.1245,162.2618,-68.73581,50.58135,7.260071
0.1094167,-0.3005833,0.1489167,159.9978,-63.645,53.69338,7.270072
0.11275,-0.2566667,0.2276667,156.2848,-48.42656,63.65347,7.280072
0.1185833,-0.2183333,0.2535,151.4923,-40.73751,64.93053,7.290072
0.1238333,-0.1789167,0.2985,145.3118,-30.93787,67.46878,7.300072
0.1194167,-0.15375,0.317,142.1637,-25.87411,69.35816,7.310072
0.13275,-0.02666666,0.38975,101.3583,-3.914071,71.191,7.320073
0.1471667,-0.002083331,0.3974167,90.81104,-0.3003522,69.67999,7.330073
0.1525833,0.06041667,0.4165833,68.39849,8.252015,69.88357,7.340073
0.148,0.07583335,0.42225,62.86996,10.18141,70.68427,7.350073
0.1475833,0.1194167,0.4295,51.02203,15.53787,71.03642,7.360074
0.1544167,0.1383333,0.4303333,48.1446,17.82032,70.26048,7.370074
0.12425,0.16875,0.4335,36.36407,21.26964,74.00661,7.380074
0.1248333,0.1891667,0.43075,33.4213,23.70899,73.83817,7.390074
0.104,0.2119167,0.4278334,26.13991,26.35038,76.33723,7.400074
0.08983335,0.2204167,0.4440833,22.17392,26.39708,78.564,7.410075
0.07508335,0.2485833,0.4315834,16.80667,29.94108,80.13092,7.420075
0.08091667,0.2473333,0.4286667,18.11584,29.98421,79.31042,7.430075
0.06275001,0.2670833,0.4190834,13.22159,32.50951,81.48428,7.440075
0.06299999,0.2794167,0.4135,12.706,34.04829,81.33715,7.450076
0.049,0.2735833,0.4235,10.15427,32.86268,83.40009,7.460076
0.04633334,0.2773334,0.4195,9.484656,33.46887,83.69728,7.470076
0.01675001,0.2635833,0.4211667,3.636103,32.04002,87.72251,7.480076
0.01633334,0.2425,0.4286667,3.85328,29.49717,87.81793,7.490077
0.01358333,0.2244167,0.4428333,3.463732,26.87473,88.24307,7.500077
0.001916677,0.184,0.43475,0.5968125,22.93962,89.7474,7.510077
-0.000333339,0.159,0.436,-0.1201188,20.03584,90.0438,7.520077
-0.01308332,0.1094167,0.4389167,-6.818677,13.99784,91.70737,7.530077
-0.01741666,0.08025,0.4264167,-12.245,10.65818,92.33889,7.540078
-0.021,0.01333335,0.4190834,-57.58765,1.82228,92.86865,7.550078
-0.02241667,-0.01541665,0.40575,-124.5175,-2.175932,93.16222,7.560078
-0.02141666,-0.07708332,0.3776667,-164.4727,-11.53586,93.24564,7.570078
-0.03366666,-0.1029167,0.3649167,-161.8857,-15.74993,95.2711,7.580079
-0.03766666,-0.1716666,0.3201667,-167.6244,-28.19927,96.70983,7.590079
-0.03933333,-0.2268333,0.2574167,-170.1626,-41.38622,98.6876,7.600079
-0.06324999,-0.24875,0.2224167,-165.7336,-48.19891,105.8745,7.610079
-0.07975,-0.282,0.1593333,-164.209,-60.53303,116.589,7.62008
-0.09283333,-0.3161667,0.09600001,-163.6366,-73.10975,134.0392,7.63008
-0.1178333,-0.3351667,0.06616667,-160.63,-78.83259,150.6846,7.64008
-0.1395,-0.34075,-0.01716664,-157.7362,-92.88406,-172.9845,7.65008
-0.142,-0.3505833,-0.04716664,-157.9501,-97.66241,-161.6256,7.66008
-0.1528333,-0.3480833,-0.12525,-156.2951,-109.7901,-140.6647,7.670081
-0.1618333,-0.3328333,-0.1725833,-154.0696,-117.408,-133.1588,7.680081
-0.1564167,-0.3336667,-0.2381666,-154.8837,-125.5187,-123.295,7.690081
-0.1453333,-0.3174167,-0.2771667,-155.3987,-131.1273,-117.6704,7.700081
-0.14075,-0.2940833,-0.34425,-154.424,-139.4936,-112.2377,7.710082
-0.1411667,-0.2385,-0.40425,-149.379,-149.4602,-109.2495,7.720082
-0.1411667,-0.2079167,-0.43025,-145.8251,-154.208,-108.1648,7.730082
-0.12325,-0.1291667,-0.46425,-136.3428,-164.452,-104.868,7.740082
-0.1165833,-0.09599998,-0.4756666,-129.4696,-168.5897,-103.7714,7.750082
-0.1161667,-0.01808333,-0.4685833,-98.84805,-177.7899,-103.9235,7.760083
-0.1103333,0.01166669,-0.4648333,-83.96395,178.5622,-103.3527,7.770083
-0.09449999,0.07791668,-0.4738333,-50.4939,170.6619,-101.2789,7.780083
-0.05366666,0.1258333,-0.46175,-23.09776,164.7562,-96.62943,7.790083
-0.01783332,0.1429167,-0.4525833,-7.112675,162.4749,-92.25647,7.800084
0.01525,0.1645833,-0.438,5.293808,159.4057,-88.00591,7.810084
0.08216667,0.22275,-0.4271667,20.2477,152.4598,-79.11198,7.820084
0.09233335,0.2373333,-0.4146667,21.25827,150.2154,-77.44681,7.830084
0.1619167,0.255,-0.3881667,32.41421,146.6977,-67.35742,7.840085
0.17775,0.2716667,-0.3656666,33.1965,143.39,-64.07568,7.850085
0.2050833,0.2854167,-0.3263333,35.69876,138.8265,-57.8528,7.860085
0.2284167,0.2941667,-0.3134167,37.82888,136.8147,-53.9156,7.870085
0.25925,0.3066667,-0.2775833,40.21052,132.1502,-46.95593,7.880085
0.26525,0.3119167,-0.258,40.37741,129.5956,-44.20618,7.890086
0.3031667,0.3066667,-0.2421666,44.67116,128.2972,-38.61753,7.900086
0.3234167,0.2958333,-0.229,47.55045,127.7429,-35.30096,7.910086
0.353,0.289,-0.2221667,50.69292,127.551,-32.18497,7.920086
0.3598333,0.2708333,-0.2023333,53.03256,126.7626,-29.34893,7.930087
0.4275834,0.2304167,-0.15425,61.6806,123.7999,-19.83682,7.940087
0.4435833,0.189,-0.1248333,66.92233,123.4445,-15.71768,7.950087
0.4584167,0.1885834,-0.1219167,67.63872,122.8821,-14.89316,7.960087
0.4634167,0.1695833,-0.11675,69.90033,124.5455,-14.14044,7.970088
0.4696667,0.155,-0.1019167,71.73601,123.326,-12.24325,7.980088
0.4773334,0.1308333,-0.09591663,74.67211,126.2459,-11.36186,7.990088
0.4660833,0.1179167,-0.09149999,75.80237,127.8104,-11.10687,8.000088
0.4710833,0.1033334,-0.1055,77.62797,135.5944,-12.62321,8.010088
0.48175,0.1008333,-0.09191668,78.17828,132.3514,-10.80206,8.020088
0.4785834,0.09358335,-0.09899998,78.93585,136.6111,-11.68739,8.030088
0.47425,0.08875,-0.11525,79.4004,142.4014,-13.65897,8.040089
0.4700833,0.08875,-0.1155,79.30861,142.4614,-13.80419,8.050089
0.4760834,0.09041667,-0.1223333,79.24657,143.5319,-14.41083,8.060089
0.4671667,0.1008333,-0.143,77.82011,144.8113,-17.01938,8.070089
0.4696667,0.09858334,-0.1694167,78.14567,149.8049,-19.83522,8.08009
0.4563333,0.1231667,-0.2009166,74.89549,148.4907,-23.76316,8.09009
0.4310833,0.1295833,-0.2338333,73.26926,151.0061,-28.47681,8.10009
0.4146667,0.1365,-0.24675,71.77948,151.049,-30.75502,8.11009
0.393,0.1541667,-0.2819167,68.58083,151.3279,-35.65359,8.12009
0.3800834,0.1429167,-0.2973333,69.39303,154.3282,-38.03552,8.130091
0.3334167,0.1670834,-0.3394167,63.38342,153.7905,-45.51092,8.140091
0.3181666,0.1569167,-0.3588333,63.74794,156.3804,-48.43756,8.150091
0.26925,0.1594167,-0.3856667,59.3712,157.5421,-55.07949,8.160091
0.2388333,0.15625,-0.4055,56.80641,158.927,-59.50256,8.170092
0.184,0.149,-0.4331667,51.00005,161.0179,-66.98524,8.180092
0.1459167,0.1533333,-0.4556666,43.58026,161.4017,-72.24354,8.190092
0.08525002,0.14,-0.4584167,31.33843,163.0174,-79.46526,8.200092
0.03108335,0.1356667,-0.45925,12.90463,163.5424,-86.12796,8.210093
0.002333343,0.144,-0.4638333,0.9283265,162.7527,-89.71177,8.220093
-0.06366665,0.1460834,-0.4634166,-23.54873,162.5035,-97.82262,8.230093
-0.1014167,0.134,-0.448,-37.11992,163.3477,-102.7554,8.240093
-0.1539167,0.1420833,-0.4275833,-47.28931,161.6187,-109.7973,8.250093
-0.1999167,0.1494167,-0.4094167,-53.22575,159.9504,-116.0261,8.260094
-0.2189167,0.14525,-0.3709167,-56.43594,158.6148,-120.5493,8.270094
-0.262,0.1691667,-0.3294166,-57.1507,152.8179,-128.4968,8.280094
-0.2795,0.1558333,-0.2988333,-60.85844,152.4592,-133.0853,8.290094
-0.298,0.1670834,-0.2619166,-60.72142,147.4651,-138.6873,8.300095
-0.303,0.1675,-0.2434167,-61.06594,145.4673,-141.2232,8.310095
-0.328,0.1856667,-0.2056667,-60.48767,137.9257,-147.9109,8.320095
-0.337,0.19775,-0.1906667,-59.59579,133.9552,-150.4998,8.330095
-0.337,0.2175,-0.1581666,-57.16177,126.0248,-154.8576,8.340096
-0.3486667,0.2170833,-0.14175,-58.09319,123.1435,-157.8759,8.350096
-0.3474167,0.2325,-0.1031666,-56.20856,113.9282,-163.461,8.360096
-0.3545,0.23775,-0.08341664,-56.1517,109.3339,-166.7587,8.370096
-0.3459167,0.2595833,-0.05008334,-53.11464,100.9203,-171.7617,8.380096
-0.3271667,0.27125,-0.03524998,-50.33828,97.4043,-173.8505,8.390097
-0.3299167,0.2683333,-0.02591667,-50.87727,95.51672,-175.5083,8.400097
-0.3350833,0.2915,0.004916668,-48.97892,89.03369,179.1593,8.410097
-0.31325,0.3006667,0.02641669,-46.17422,84.97886,175.1796,8.420097
-0.3065833,0.3104167,0.04683333,-44.64403,81.42034,171.3147,8.430098
-0.3078333,0.31525,0.07783336,-44.31802,76.13136,165.8106,8.440098
-0.3088333,0.3195833,0.09058335,-44.01997,74.17504,163.6531,8.450098
-0.2913333,0.3285833,0.09616667,-41.5613,73.6868,161.7324,8.460098
-0.3024167,0.31775,0.1055833,-43.58368,71.61916,160.7543,8.470098
-0.3088333,0.3165,0.1168334,-44.29758,69.73878,159.2781,8.480099
-0.3065833,0.29875,0.13075,-45.74139,66.36307,156.903,8.490099
-0.3055,0.2873333,0.1639167,-46.75521,60.29629,151.7841,8.500099
-0.3024167,0.2729167,0.1851667,-47.93525,55.84415,148.5213,8.510099
-0.28825,0.2485833,0.2185,-49.22591,48.68514,142.8371,8.5201
-0.28325,0.2406667,0.25225,-49.64672,43.65382,138.3131,8.5301
-0.2661667,0.2135834,0.3014167,-51.25497,35.32132,131.4462,8.5401
-0.2080833,0.1369167,0.3503333,-56.6555,21.34646,120.7085,8.5501
-0.2153333,0.1295833,0.3386667,-58.9613,20.93825,122.4493,8.560101
-0.2093333,0.06900001,0.3415833,-71.75686,11.4201,121.5013,8.570101
-0.2099167,0.04833335,0.3395,-77.03362,8.102537,121.729,8.580101
-0.1918333,-0.005999982,0.3403333,-91.79145,-1.010004,119.4083,8.590101
-0.1745,-0.04041666,0.33475,-103.0406,-6.884388,117.5323,8.600101
-0.1295,-0.08166666,0.3274167,-122.2368,-14.00536,111.5798,8.610102
-0.08241667,-0.111,0.327,-143.4064,-18.74975,104.1461,8.620102
-0.06891666,-0.1558333,0.3136667,-156.1428,-26.41873,102.3917,8.630102
-0.03616667,-0.1933333,0.2735,-169.4042,-35.25595,97.53288,8.640102
-0.01741666,-0.2143333,0.257,-175.3544,-39.82749,93.87695,8.650103
-0.001416653,-0.2608333,0.2111667,-179.6888,-51.00689,90.38437,8.660103
0.01758334,-0.282,0.1955833,176.4321,-55.25645,84.8628,8.670103
0.06025002,-0.3255833,0.1311667,169.5159,-68.05714,65.32882,8.680103
0.06466666,-0.3211667,0.09433335,168.6158,-73.63138,55.56889,8.690104
0.10775,-0.3526667,0.04891667,163.0105,-82.10316,24.41724,8.700104
0.1359167,-0.3489166,0.008666664,158.7171,-88.57713,3.648499,8.710104
0.1521667,-0.3545,-0.01466665,156.7689,-92.36913,-5.50547,8.720104
0.1798334,-0.3601667,-0.07216668,153.4668,-101.3303,-21.86547,8.730104
0.1984167,-0.3476666,-0.108,150.2862,-107.257,-28.55985,8.740105
0.20425,-0.3501667,-0.1425833,149.7453,-112.1555,-34.91821,8.750105
0.21675,-0.33975,-0.19525,147.4634,-119.8854,-42.01275,8.760105
0.2288333,-0.3364167,-0.2313333,145.7761,-124.5139,-45.31127,8.770105
0.2323333,-0.29975,-0.2884167,142.2211,-133.8961,-51.1469,8.780106
0.2431667,-0.2876667,-0.30525,139.7919,-136.6986,-51.45865,8.790106
0.2513333,-0.25875,-0.34275,135.833,-142.95,-53.74797,8.800106
0.2621666,-0.2470833,-0.3675833,133.3035,-146.0917,-54.50289,8.810106
0.2715,-0.20625,-0.3834167,127.2228,-151.723,-54.69742,8.820107
0.2859167,-0.1708333,-0.4010834,120.858,-156.9294,-54.51641,8.830107
0.2915,-0.1126667,-0.4069167,111.1318,-164.5237,-54.38359,8.840107
0.309,-0.08874999,-0.4123333,106.0249,-167.8531,-53.15234,8.850107
0.3119167,-0.0375,-0.4034166,96.85544,-174.6893,-52.28925,8.860107
0.323,0.01416668,-0.3905,87.48862,177.9223,-50.40433,8.870108
0.3171667,0.04691667,-0.3925833,81.58557,173.185,-51.06537,8.880108
0.3085834,0.09166667,-0.3781667,73.4556,166.3744,-50.78561,8.890108
0.3355,0.1395833,-0.35925,67.41045,158.7668,-46.95789,8.900108
0.3260833,0.1508333,-0.3471667,65.17659,156.5165,-46.79367,8.910109
0.3323334,0.18275,-0.3221667,61.19361,150.4358,-44.11007,8.920109
0.34675,0.1998333,-0.3056666,60.04499,146.8249,-41.39678,8.930109
0.3413334,0.2279167,-0.29925,56.26798,142.7061,-41.24133,8.940109
0.3463334,0.2308333,-0.288,56.3163,141.2877,-39.74585,8.950109
0.3450833,0.24025,-0.2755,55.15402,138.9099,-38.60239,8.96011
0.33775,0.25275,-0.2663333,53.19122,136.499,-38.25761,8.97011
0.3284167,0.2691667,-0.2485833,50.66233,132.7234,-37.1226,8.98011
0.323,0.2858333,-0.243,48.49332,130.3694,-36.95494,8.99011
0.3225833,0.30275,-0.2296667,46.8166,127.184,-35.44937,9.000111
0.3194167,0.31875,-0.21925,45.05985,124.5219,-34.46599,9.010111
0.3248334,0.33775,-0.2065,43.88319,121.4416,-32.44455,9.020111
0.3119167,0.339,-0.1919166,42.61741,119.5153,-31.60323,9.030111
0.3046667,0.34275,-0.1850833,41.63354,118.3688,-31.27845,9.040112
0.29425,0.3565,-0.1746666,39.53577,116.1025,-30.69335,9.050112
0.2965,0.36,-0.1763333,39.47525,116.0963,-30.74063,9.060112
0.2871667,0.3620833,-0.1685833,38.41778,114.9663,-30.41538,9.070112
0.2738334,0.3720833,-0.169,36.35107,114.4275,-31.68137,9.080112
0.2381667,0.39875,-0.1594167,30.84916,111.7911,-33.79634,9.090113
0.2260833,0.4008333,-0.16025,29.42444,111.7911,-35.32937,9.100113
0.19775,0.4165,-0.1594167,25.39789,110.9445,-38.87411,9.110113
0.1781667,0.43025,-0.1581666,22.49446,110.1842,-41.59692,9.120113
0.1646667,0.44,-0.1448333,20.51798,108.2198,-41.33339,9.130114
0.1455,0.4375,-0.1300833,18.39565,106.559,-41.7981,9.140114
0.13025,0.4465,-0.1196666,16.26267,105.0033,-42.57511,9.150114
0.1163333,0.4581667,-0.1155,14.24692,104.149,-44.79404,9.160114
0.07591668,0.4819167,-0.04841667,8.952275,95.73707,-32.52813,9.170115
0.07233334,0.4810833,-0.02508333,8.550662,92.98465,-19.12523,9.180115
0.04008335,0.4925,-0.005916655,4.652905,90.68829,-8.396728,9.190115
0.02425,0.4916667,0.01100001,2.823656,88.71833,24.39945,9.200115
-0.02325,0.48625,0.03725001,-2.737507,85.61932,121.9708,9.210115
-0.06849999,0.4745833,0.06283334,-8.213185,82.45808,137.4706,9.220116
-0.09641666,0.4733333,0.08391669,-11.51347,79.94656,138.9652,9.230116
-0.1380833,0.4556667,0.1051667,-16.85869,77.00385,142.7065,9.240116
-0.1551666,0.4366667,0.11325,-19.56234,75.46061,143.8758,9.250116
-0.1940833,0.41525,0.1324167,-25.05087,72.31334,145.6956,9.260117
-0.2143333,0.4020833,0.1414167,-28.06015,70.62272,146.5833,9.270117
-0.2435,0.3716667,0.1795,-33.23109,64.22133,143.6036,9.280117
-0.2543333,0.3583333,0.1839167,-35.36589,62.83057,144.1281,9.290117
-0.2661667,0.3165,0.206,-40.06279,56.94115,142.2619,9.300117
-0.2759167,0.3035834,0.2189167,-42.26664,54.20428,141.571,9.310118
-0.2809167,0.2458334,0.2280833,-48.81046,47.14494,140.926,9.320118
-0.2921667,0.2135834,0.2603333,-53.83197,39.36622,138.2975,9.330118
-0.2921667,0.1941667,0.262,-56.39298,36.54192,138.1159,9.340118
-0.2755,0.16625,0.2976667,-58.89119,29.18383,132.7852,9.350119
-0.2605834,0.1516667,0.30325,-59.79942,26.57135,130.6725,9.360119
-0.2385,0.1223333,0.3326667,-62.84544,20.19027,125.638,9.370119
-0.2255833,0.1129167,0.3435,-63.40955,18.19693,123.2937,9.380119
-0.2045,0.09483335,0.3499167,-65.12129,15.16387,120.3031,9.39012
-0.2040833,0.09483335,0.3535,-65.07667,15.01713,119.9988,9.40012
-0.1964167,0.07666668,0.356,-68.67796,12.15337,118.8869,9.41012
-0.19325,0.06333333,0.3615834,-71.85461,9.934892,118.1225,9.42012
-0.1824167,0.0815,0.36725,-65.92589,12.51229,116.414,9.43012
-0.1749166,0.06650001,0.3611667,-69.18414,10.43276,115.8414,9.440121
-0.1753333,0.04791668,0.3645,-74.71492,7.489082,115.6887,9.450121
-0.1889167,0.04316667,0.3576667,-77.12911,6.881723,117.8426,9.460121
-0.1936667,0.02900002,0.34825,-81.4837,4.76024,119.079,9.470121
-0.2139167,-0.02833332,0.3265833,-97.54491,-4.958383,123.2253,9.480122
-0.2178333,-0.04558332,0.2985,-101.819,-8.682445,126.1205,9.490122
-0.2340833,-0.09558332,0.2503333,-112.2117,-20.89806,133.0787,9.500122
-0.2415833,-0.115,0.2253334,-115.4557,-27.03772,136.9932,9.510122
-0.2555833,-0.1716666,0.1843333,-123.8879,-42.96223,144.1999,9.520123
-0.2368333,-0.2233333,0.13325,-133.3196,-59.17793,150.6365,9.530123
-0.2228333,-0.2491667,0.10825,-138.1933,-66.51754,154.09,9.540123
-0.2036667,-0.2811667,0.06533334,-144.0818,-76.91859,162.2145,9.550123
-0.1928333,-0.2940833,0.03683335,-146.7467,-82.86098,169.1861,9.560123
-0.1624167,-0.3165833,-0.01025,-152.8408,-91.85441,-176.3889,9.570124
-0.1605833,-0.3380833,-0.03233331,-154.5931,-95.46298,-168.6158,9.580124
-0.1299167,-0.3518333,-0.08466667,-159.733,-103.5306,-146.9077,9.590124
-0.1139167,-0.36825,-0.10925,-162.8107,-106.5242,-136.1979,9.600124
-0.08866667,-0.37475,-0.15175,-166.6885,-112.0448,-120.2975,9.610125
-0.06849999,-0.3715833,-0.2056667,-169.555,-118.964,-108.421,9.620125
-0.05683332,-0.3655833,-0.2385833,-171.1636,-123.1289,-103.3988,9.630125
-0.05241667,-0.35225,-0.2981666,-171.5362,-130.2467,-99.97051,9.640125
-0.03308333,-0.326,-0.3584167,-174.2053,-137.7117,-95.27369,9.650126
-0.02516666,-0.3049166,-0.383,-175.2817,-141.4758,-93.75945,9.660126
-0.01433332,-0.2543333,-0.4250834,-176.7744,-149.1073,-91.93121,9.670126
-0.01158333,-0.22975,-0.4496667,-177.1138,-152.936,-91.4756,9.680126
0.002333343,-0.1808333,-0.4825833,179.2607,-159.4581,-89.72296,9.690126
0.005083352,-0.145,-0.4889999,177.9922,-163.4837,-89.4044,9.700127
0.023,-0.07916666,-0.5023334,163.8,-171.044,-87.37846,9.710127
0.04175001,0.001249999,-0.4938333,88.28506,179.855,-85.16754,9.720127
0.05841666,0.03791666,-0.4946666,57.0135,175.6168,-83.26496,9.730127
0.06608334,0.1069167,-0.4721666,31.71949,167.2412,-82.03277,9.740128
0.09508332,0.1365,-0.4648333,34.86034,163.6349,-78.43941,9.750128
0.1081667,0.1954167,-0.4310833,28.96532,155.6145,-75.91425,9.760128
0.1050833,0.2154167,-0.4215,26.00378,152.9297,-76.00107,9.770128
0.1085833,0.33375,-0.3213334,18.02195,133.9141,-71.32912,9.780128
0.1215,0.3725,-0.2663333,18.065,125.5643,-65.47775,9.790129
0.1265,0.3879167,-0.2575833,18.0612,123.5848,-63.84419,9.800129
0.1355,0.4129167,-0.1931667,18.16743,115.0707,-54.95161,9.810129
0.1315,0.42375,-0.16425,17.24039,111.1869,-51.31893,9.820129
0.13925,0.4633333,-0.09191668,16.7276,101.2207,-33.42816,9.83013
0.1423333,0.4641667,-0.08383333,17.04778,100.2378,-30.49779,9.84013
0.1310833,0.4681667,-0.05774999,15.64187,97.0321,-23.77634,9.85013
0.1185833,0.4758333,-0.028,13.99374,93.36763,-13.28539,9.86013
0.118,0.4856667,0.003916681,13.65625,89.53794,1.901075,9.870131
0.1296667,0.48025,0.05116668,15.10948,83.91854,21.53427,9.880131
0.1210834,0.49125,0.06016669,13.84627,83.01737,26.42292,9.890131
0.1148333,0.4883333,0.09600001,13.23289,78.87821,39.89543,9.900131
0.109,0.4883333,0.1086667,12.58263,77.45462,44.91226,9.910131
0.09925002,0.4931666,0.1251667,11.37881,75.75891,51.58759,9.920132
0.09258333,0.48875,0.1315833,10.72638,74.93185,54.8694,9.930132
0.07233334,0.48875,0.13325,8.418471,74.74984,61.50515,9.940132
0.07175002,0.4973333,0.1336667,8.209389,74.9563,61.77384,9.950132
0.04800001,0.4931666,0.1485,5.559099,73.24214,72.08749,9.960133
0.02650002,0.4883333,0.1553333,3.10618,72.35471,80.31848,9.970133
0.01883334,0.47875,0.1690834,2.252772,70.54796,83.64431,9.980133
-0.01199999,0.48875,0.167,-1.406467,71.13531,94.10999,9.990133
-0.03141665,0.4723333,0.1778333,-3.805351,69.36865,100.0187,10.00013
-0.06058332,0.47025,0.1835,-7.341102,68.68336,108.2709,10.01013
-0.0695,0.4645833,0.1751667,-8.508147,69.34153,111.6414,10.02013
-0.09366666,0.4560833,0.1964167,-11.60557,66.7004,115.4954,10.03013
-0.09683333,0.4508334,0.19075,-12.12224,67.06651,116.9144,10.04013
-0.1245,0.4344167,0.2015834,-15.99183,65.10718,121.6999,10.05013
-0.12475,0.419,0.2161667,-16.57999,62.71029,119.9893,10.06013
-0.1649167,0.4065,0.2218333,-22.08235,61.37802,126.6281,10.07014
-0.1793333,0.39525,0.2228333,-24.40481,60.58664,128.8266,10.08014
-0.2274167,0.3644167,0.2128334,-31.9665,59.71342,136.8972,10.09014
-0.2515833,0.3306667,0.2240834,-37.26521,55.87563,138.3088,10.10014
-0.2625833,0.3108334,0.2285,-40.19018,53.67963,138.9702,10.11014
-0.267,0.2898333,0.2551667,-42.65186,48.6396,136.2982,10.12014
-0.27325,0.2591667,0.2639167,-46.51521,44.47972,135.9954,10.13014
-0.288,0.2191667,0.2586667,-52.72903,40.27439,138.0714,10.14014
-0.2913333,0.1920833,0.2664167,-56.60213,35.79116,137.5579,10.15014
-0.28825,0.1569167,0.2690834,-61.43714,30.24871,136.9696,10.16014
-0.2875833,0.1520833,0.2676667,-62.12867,29.60445,137.0543,10.17014
-0.2821667,0.1231667,0.29725,-66.41856,22.50686,133.5088,10.18014
-0.2653333,0.09816668,0.3065834,-69.69678,17.75484,130.8746,10.19014
-0.2593333,0.08708334,0.3174167,-71.4381,15.34163,129.2493,10.20014
-0.24225,0.08583334,0.3205833,-70.48988,14.98888,127.0766,10.21014
-0.2236667,0.09166667,0.34225,-67.71441,14.99392,123.1654,10.22014
-0.217,0.08483335,0.34825,-68.64762,13.69055,121.9277,10.23014
-0.21225,0.08583334,0.3515834,-67.98171,13.71946,121.1193,10.24014
-0.1945,0.07333335,0.3580833,-69.34178,11.5738,118.5095,10.25014
-0.1861667,0.05125001,0.3555833,-74.60825,8.201526,117.6344,10.26014
-0.1889167,0.004000008,0.3435,-88.78703,0.6671709,118.8097,10.27014
-0.1811667,-0.01708332,0.3351667,-95.38684,-2.917819,118.3924,10.28014
-0.1995,-0.05624999,0.3205833,-105.746,-9.951892,121.8941,10.29014
-0.1964167,-0.1029167,0.302,-117.6532,-18.81827,123.0394,10.30014
-0.2035,-0.1135,0.2715833,-119.1501,-22.681,126.8446,10.31014
-0.2003333,-0.1526667,0.22975,-127.3097,-33.60365,131.0872,10.32014
-0.1978333,-0.17125,0.2045,-130.8804,-39.94308,134.0507,10.33014
-0.1936667,-0.2305833,0.1540833,-139.9731,-56.24785,141.4939,10.34014
-0.1951667,-0.2643333,0.1128334,-143.5602,-66.88429,149.9661,10.35014
-0.1765833,-0.2890833,0.06016669,-148.5818,-78.24291,161.1846,10.36014
-0.1649167,-0.3105833,0.04200003,-152.0321,-82.29863,165.712,10.37014
-0.1353333,-0.3324167,-0.01983333,-157.8478,-93.41444,-171.6626,10.38014
-0.1255833,-0.3393333,-0.05816669,-159.6911,-99.72679,-155.1477,10.39014
-0.1061667,-0.3549167,-0.24175,-163.3464,-124.2606,-113.7091,10.40014
-0.1003333,-0.3195,-0.3323333,-162.566,-136.1279,-106.7994,10.41014
-0.09366666,-0.296,-0.3688333,-162.4405,-141.2519,-104.2493,10.42014
-0.07491666,-0.2405833,-0.4146667,-162.7036,-149.8783,-100.241,10.43014
-0.06808333,-0.1918333,-0.4435833,-160.4598,-156.6133,-98.72593,10.44014
-0.06533332,-0.13375,-0.48775,-153.9657,-164.6654,-97.62926,10.45014
-0.04824999,-0.1029167,-0.4985833,-154.8816,-168.3369,-95.52753,10.46014
-0.02366667,-0.04391666,-0.5023334,-151.6798,-175.0036,-92.6974,10.47014
-0.01975,0.03541666,-0.4971666,-29.1461,175.9253,-92.27488,10.48014
-0.01516665,0.07458335,-0.4873333,-11.49447,171.2988,-91.78256,10.49014
