Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
27.39987,-0.02166667,-0.6685,0.3218333,0.3,0.1,1.24,271.1029,0,-4794.018,148
27.44987,0.00725,-0.66125,0.3164167,0.26,0.47,1.12,270.5107,0,-4806.328,148
27.49987,0.00725,-0.6516666,0.3380833,0.23,0.16,0.91,269.8031,0,-4806.328,148
27.54987,0.02375,-0.6591667,0.3329167,-0.24,-0.14,0.84,271.1097,0,-4818.508,148
27.59986,-0.0035,-0.65125,0.34875,0.15,0.67,0.77,270.7977,0,-4818.508,148
27.64986,-0.02,-0.6716667,0.34225,-0.09,0.47,0.9700001,270.0167,0,-4830.788,148
27.69986,-0.0325,-0.6604167,0.3401667,-0.27,0.3,0.95,268.3897,0,-4842.99,148
27.74986,-0.07808333,-0.6655833,0.3308333,-0.38,-0.14,0.9,266.262,0,-4842.99,148
27.79986,-0.04308333,-0.6643333,0.3041667,-0.33,-0.59,0.9599999,265.5937,0,-4854.816,148
27.84986,-0.05458333,-0.6543334,0.3095833,-0.27,-0.89,0.95,264.9433,0,-4854.816,148
27.89986,-0.05333333,-0.6639166,0.301,-0.15,-0.64,0.98,265.6427,0,-4866.51,148
27.94986,-0.05266667,-0.6604167,0.3151667,0.26,-0.35,0.9700001,265.3597,0,-4878.274,148
27.99986,-0.05875,-0.676,0.336,0.33,0.1,0.98,265.2936,0,-4878.274,148
28.04986,-0.03458333,-0.6608334,0.3168334,0.26,0.5,0.93,265.8259,0,-4890.004,148
28.09986,-0.0385,-0.6555833,0.3245833,0.22,0.57,0.9700001,266.2255,0,-4890.004,148
28.14986,-0.0735,-0.67375,0.3235,0.05,0.35,0.95,265.8058,0,-4901.827,148
28.19986,-0.1064167,-0.6708333,0.3275,-0.36,0.09,0.85,263.7998,0,-4913.607,148
28.24986,-0.1245833,-0.6833333,0.31475,0.35,0.67,0.74,261.4759,0,-4913.607,148
28.29985,-0.06458333,-0.6629167,0.2793333,0.11,0.8,0.63,261.6964,0,-4924.955,148
28.34985,-0.1016667,-0.6643333,0.3108333,-0.27,0.35,0.67,261.8008,0,-4924.955,148
28.39985,-0.07808333,-0.65725,0.3030833,-0.41,-0.15,0.81,262.9866,0,-4936.335,148
28.44985,-0.09625,-0.6516666,0.3151667,-0.43,-0.69,1.03,262.0408,0,-4947.833,148
28.49985,-0.08225,-0.6664166,0.3239167,-0.3,-1.01,1.27,262.5957,0,-4947.833,148
28.54985,-0.1016667,-0.6591667,0.345,-0.05,-0.53,1.29,261.9315,0,-4959.293,148
28.59985,-0.08308333,-0.6630833,0.3368333,0.31,-0.45,1.24,262.3514,0,-4959.293,148
28.64985,-0.1105833,-0.6629167,0.35375,0.42,-0.03,1.13,261.5399,0,-4970.728,148
28.69985,-0.1093333,-0.6691667,0.3235,0.42,0.46,0.91,261.3694,0,-4982.082,148
28.74985,-0.09916667,-0.6530833,0.3070833,0.28,0.27,0.68,260.872,0,-4982.082,148
28.79985,-0.0785,-0.6579166,0.2904167,-0.03,0.38,0.63,261.7608,0,-4993.369,148
28.84985,-0.10125,-0.6639166,0.3226667,-0.35,0.26,0.69,261.9636,0,-4993.369,148
28.89985,-0.1045833,-0.6575,0.3125,-0.49,-0.49,0.85,261.829,0,-5004.766,148
28.94984,-0.076,-0.666,0.3275,-0.43,-0.87,0.99,261.927,0,-5016.148,148
28.99984,-0.05833333,-0.6483333,0.3329167,-0.18,-0.94,0.9700001,263.1036,0,-5027.659,148
29.04984,-0.08916666,-0.6635,0.336,0.05,-0.78,0.9700001,263.5649,0,-5027.659,148
29.09984,-0.12625,-0.6664166,0.3380833,0.21,-0.49,1.14,262.1591,0,-5039.215,148
29.14984,-0.0975,-0.6555833,0.3214167,0.34,-0.16,1.01,261.0531,0,-5039.215,148
29.19984,-0.1214167,-0.6751667,0.3058333,0.3,0.6,0.95,260.2063,0,-5050.521,148
29.24984,-0.1004167,-0.65475,0.2925,0.13,0.68,0.9599999,260.8756,0,-5061.808,148
29.29984,-0.111,-0.6655833,0.321,-0.09,0.47,0.72,260.5393,0,-5061.808,148
29.34984,-0.09708333,-0.67,0.2818333,-0.26,0.31,0.8,261.1892,0,-5073.062,148
29.39984,-0.1233333,-0.6575,0.3168334,-0.38,-0.59,0.9,260.5544,0,-5073.062,148
29.44984,-0.1085,-0.67,0.30225,-0.37,-0.93,1.05,260.6442,0,-5084.317,148
29.49984,-0.08141666,-0.6516666,0.3564167,-0.11,-0.94,1.17,261.0186,0,-5095.619,148
29.54984,-0.09041667,-0.67125,0.31975,-0.4,0.27,0.69,262.0028,0,-5095.619,148
29.59983,-0.12225,-0.6745833,0.3475,-0.42,-0.34,0.77,261.6451,0,-5107.02,148
29.64983,-0.07225,-0.6751667,0.2993333,-0.41,-0.81,1.1,261.9829,0,-5107.02,148
29.69983,-0.1135,-0.6789167,0.3239167,-0.26,-1.06,1.28,261.3765,0,-5118.418,148
29.74983,-0.09458333,-0.6751667,0.29475,0.05,-0.9700001,1.29,262.1422,0,-5129.832,148
29.79983,-0.1055833,-0.6575,0.3070833,0.37,-0.5,1.22,261.1372,0,-5129.832,148
29.84983,-0.086,-0.66725,0.2916667,0.5,0.12,1.11,261.8528,0,-5141.146,148
29.89983,-0.0925,-0.64475,0.3245833,0.41,0.56,0.95,261.7896,0,-5141.146,148
29.94983,-0.07183333,-0.65875,0.3214167,0.22,0.79,0.65,262.7561,0,-5152.525,148
29.99983,-0.06125,-0.6551667,0.3545833,-0.12,0.67,0.66,263.4239,0,-5164.067,148
