Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
26.59988,0.08225,-0.1554167,0.3958333,-0.02,-0.62,0.85,-62.29649,1000,10324.03,238
26.64988,0.09458333,-0.1441667,0.3733333,-0.02,-0.58,0.91,-59.73296,1000,10324.03,238
26.69988,0.1218333,-0.16,0.406,-0.2,-0.6,0.82,-57.18526,1000,10353.8,238
26.74988,0.1093333,-0.1675,0.3989167,0.03,-0.64,1.18,-55.43688,1000,10353.8,238
26.79988,0.1093333,-0.16,0.3683333,-0.1,-0.61,1.07,-55.07739,1000,10383.15,238
26.84988,0.1418333,-0.1876667,0.421,-0.11,-0.71,1.08,-55.14632,1000,10412.46,238
26.89988,0.1279167,-0.1951667,0.3879167,0.03,-0.56,1.19,-55.11039,1000,10412.46,238
26.94987,0.1645833,-0.18725,0.3679167,-0.08,-0.7,1.05,-52.78781,1000,10441.77,238
26.99987,0.16125,-0.2233333,0.3925,0.07,-0.58,1.33,-53.20485,1000,10441.77,238
27.04987,0.1851667,-0.2426667,0.3875,-0.01,0.04,0.82,-51.83696,1000,10470.89,238
27.09987,0.186,-0.2339167,0.375,-0.02,0.59,0.75,-52.77819,1000,10499.87,238
27.14987,0.2143333,-0.2668333,0.366,-0.02,0.45,0.68,-51.79711,1000,10499.87,238
27.19987,0.19625,-0.2954166,0.3993333,-0.04,0.69,0.74,-53.04668,1000,10528.85,238
27.24987,0.2358333,-0.30975,0.36625,0.04,0.08,0.71,-53.44858,1000,10528.85,238
27.29987,0.2251667,-0.3279166,0.3843333,-0.1,0.55,0.68,-54.88102,1000,10557.99,238
27.34987,0.2151667,-0.3780833,0.3614167,0.01,0.59,0.75,-56.19855,1000,10587.28,238
27.39987,0.2429167,-0.3664167,0.3679167,0.02,-0.0,0.67,-57.44587,1000,10587.28,238
27.44987,0.2230833,-0.401,0.3864167,-0.12,0.09,0.68,-59.24181,1000,10616.83,238
27.49987,0.23625,-0.4191667,0.3605833,0.0,-0.09,0.76,-59.32106,1000,10616.83,238
27.54987,0.23875,-0.4130834,0.395,-0.03,-0.08,0.69,-60.493,1000,10646.56,238
27.59986,0.2155833,-0.4529167,0.3768333,-0.09,-0.14,0.72,-61.70434,1000,10676.41,238
27.64986,0.2130833,-0.4351666,0.3670833,-0.01,-0.29,0.76,-62.81011,1000,10676.41,238
27.69986,0.211,-0.4585,0.3683333,0.09,0.53,1.08,-64.58175,1000,10706.49,238
27.74986,0.2083333,-0.4679167,0.3605833,-0.07,0.41,0.91,-65.06628,1000,10736.75,238
27.79986,0.2033333,-0.4541667,0.3993333,-0.03,0.69,0.99,-65.72318,1000,10736.75,238
27.84986,0.211,-0.48475,0.36625,0.06,0.52,0.73,-66.11964,1000,10767.12,238
27.89986,0.2091667,-0.4891667,0.3639167,-0.05,0.53,0.69,-66.40261,1000,10797.53,238
27.94986,0.2139167,-0.47225,0.3945833,0.0,0.67,0.75,-66.31898,1000,10797.53,238
27.99986,0.19625,-0.4726667,0.3789167,0.04,0.01,0.69,-66.64373,1000,10827.96,238
28.04986,0.23375,-0.4641667,0.386,-0.11,0.1,0.67,-65.45108,1000,10827.96,238
28.09986,0.2029167,-0.47875,0.3954167,0.0,-0.1,0.9,-65.91766,1000,10858.31,238
28.14986,0.2108333,-0.4795833,0.3605833,-0.1,-0.18,0.83,-65.52332,1000,10888.7,238
28.19986,0.2143333,-0.4779167,0.37725,-0.12,-0.71,0.88,-66.38144,1000,10888.7,238
28.24986,0.2135,-0.48225,0.36875,0.03,-0.63,1.18,-66.07803,1000,10919.14,238
28.29985,0.19875,-0.4955833,0.3389167,-0.16,-0.69,1.07,-66.70411,1000,10919.14,238
28.34985,0.2143333,-0.4851666,0.3925,-0.13,0.54,0.7,-66.81094,1000,10949.61,238
28.39985,0.2033333,-0.4875,0.3618333,0.02,-0.17,0.77,-67.22395,1000,10980.09,238
28.44985,0.2235,-0.4714167,0.3355833,-0.06,-0.19,0.69,-66.05299,1000,10980.09,238
28.49985,0.2341667,-0.4775,0.39625,-0.11,-0.31,0.73,-65.29004,1000,11010.5,238
28.54985,0.22725,-0.45975,0.381,-0.02,-0.41,1.01,-64.06936,1000,11010.5,238
28.59985,0.2268333,-0.4701666,0.33975,-0.23,-0.39,0.93,-63.93958,1000,11040.7,238
28.64985,0.2164167,-0.4814167,0.3818333,-0.01,-0.56,1.09,-64.57874,1000,11070.9,238
28.69985,0.2164167,-0.465,0.3666667,-0.03,-0.62,1.1,-65.02705,1000,11070.9,238
28.74985,0.2214167,-0.4714167,0.3605833,-0.18,-0.75,1.03,-65.22586,1000,11101.2,238
28.79985,0.1851667,-0.4645833,0.36875,0.09,-0.52,1.21,-66.05099,1000,11101.2,238
28.84985,0.2083333,-0.48475,0.3454167,-0.04,-0.56,1.12,-66.618,1000,11131.61,238
28.89985,0.226,-0.48,0.3864167,-0.07,-0.59,1.26,-66.60002,1000,11162.07,238
28.94984,0.1741667,-0.5141666,0.36225,0.01,-0.49,1.25,-67.60583,1000,11162.07,238
28.99984,0.165,-0.54625,0.3593333,-0.12,-0.13,0.73,-69.75562,1000,11192.63,238
29.04984,0.1155833,-0.60375,0.36625,-0.14,0.11,0.74,-74.54725,1000,11192.63,238
29.09984,0.07475,-0.6434999,0.3279166,0.0,-0.44,0.84,-78.57632,1000,11223.88,238
29.14984,0.03125,-0.6543334,0.3533333,-0.21,-0.34,0.73,-83.26737,1000,11255.54,238
29.19984,-0.07058334,-0.66,0.35125,-0.01,-0.43,1.03,-88.9147,1000,11255.54,238
29.24984,-0.08474999,-0.6639166,0.31725,-0.09,-0.42,0.94,-93.54818,1000,11288.23,238
29.29984,-0.12375,-0.6426666,0.3585,-0.16,-0.38,0.92,-98.0927,1000,11288.23,238
29.34984,-0.1958333,-0.6483333,0.2964167,-0.0,-0.44,1.07,-101.6604,1000,11321.84,238
29.39984,-0.1941667,-0.59975,0.3270833,-0.2,-0.73,0.93,-105.2152,1000,11355.81,238
29.44984,-0.2480833,-0.5775,0.3283334,-0.05,-0.77,1.02,-109.3313,1000,11355.81,238
29.49984,-0.2695833,-0.5575,0.31975,-0.02,-0.67,1.07,-112.331,1000,11390.54,238
29.54984,-0.2991667,-0.51475,0.3139167,-0.21,-0.79,0.99,-116.4062,1000,11390.54,238
29.59983,-0.2855834,-0.4895833,0.3266666,-0.08,0.4,0.74,-118.7423,1000,11425.98,238
29.64983,-0.345,-0.48,0.336,0.05,0.13,0.72,-122.0424,1000,11461.65,238
29.69983,-0.3133333,-0.4404167,0.3193333,-0.05,0.17,0.68,-123.7975,1000,11461.65,238
29.74983,-0.305,-0.3995833,0.3564167,-0.04,0.11,0.81,-126.1636,1000,11497.83,238
29.79983,-0.3366667,-0.3701667,0.3270833,-0.02,-0.07,0.79,-128.3569,1000,11497.83,238
29.84983,-0.29875,-0.3295834,0.3143333,-0.19,0.04,0.78,-130.6105,1000,11534.47,238
29.89983,-0.3420833,-0.3218333,0.3466667,-0.0,-0.14,0.92,-133.7414,1000,11571.33,238
29.94983,-0.3008333,-0.2864167,0.3283334,-0.12,-0.18,0.83,-135.1147,1000,11571.33,238
29.99983,-0.2758333,-0.2330833,0.3589167,-0.13,-0.18,0.87,-137.6517,1000,11608.64,238
