x,y,z,heading1,heading2,heading3
0.1517387,-0.3248914,-0.3528649,154.9653,-137.3635,-66.73137,10.38014
0.1745697,-0.296222,-0.3698524,149.4883,-141.3081,-64.73276,10.39014
0.1754478,-0.2932965,-0.3813091,149.1124,-142.4331,-65.29191,10.40014
0.1862487,-0.2703945,-0.4000348,145.4408,-145.9442,-65.03419,10.41014
0.1886196,-0.2542628,-0.4054075,143.4309,-147.905,-65.04935,10.42014
0.1976642,-0.2319458,-0.415679,139.5624,-150.8388,-64.56791,10.43014
0.2123288,-0.2158141,-0.4233431,135.4664,-152.9882,-63.36383,10.44014
0.2165437,-0.1813775,-0.4287159,129.9496,-157.0682,-63.20173,10.45014
0.2175975,-0.1510364,-0.4415157,124.7649,-161.1149,-63.76398,10.46014
0.2341061,-0.1446005,-0.4468885,121.7024,-162.0699,-62.35184,10.47014
0.2231296,-0.1040622,-0.4385923,115.0032,-166.6526,-63.03572,10.48014
0.2297155,-0.08876629,-0.4320344,111.1274,-168.3895,-62.00013,10.49014
0.2500878,-0.04948176,-0.4438861,101.1918,-173.6393,-60.60285,10.50014
0.2516684,-0.03485456,-0.4442811,97.88496,-175.5142,-60.47009,10.51015
0.2591324,-0.00167168,-0.436222,90.36961,-179.7804,-59.28807,10.52015
0.2562346,0.004429965,-0.4259505,89.00952,179.4041,-58.97058,10.53015
0.2600106,0.01462723,-0.4312443,86.78014,178.0573,-58.91291,10.54015
0.2578152,0.04162488,-0.4263455,80.8286,174.4238,-58.83825,10.55015
0.2608887,0.04722503,-0.429664,79.73965,173.7277,-58.73419,10.56015
0.2571127,0.07355402,-0.4247653,74.03539,170.1758,-58.81325,10.57015
0.2345452,0.0877633,-0.4271357,69.48489,168.3891,-61.2283,10.58015
0.2303302,0.1072384,-0.4209728,65.03399,165.7085,-61.31525,10.59015
0.2349842,0.1287195,-0.409121,61.28698,162.5351,-60.12851,10.60015
0.2320864,0.1469408,-0.408726,57.66088,160.226,-60.41084,10.61015
0.2095188,0.1636577,-0.4058026,52.00618,158.0361,-62.69236,10.62015
0.2000351,0.198763,-0.3967163,45.18277,153.3882,-63.24151,10.63015
0.1877415,0.2056169,-0.4004298,42.3981,152.8199,-64.88047,10.64015
0.1607833,0.2275995,-0.3893682,35.23856,149.6922,-67.56261,10.65015
0.1372497,0.2351221,-0.3767264,30.27374,148.0309,-69.98219,10.66015
0.1311029,0.2363758,-0.3790967,29.0144,148.0555,-70.92309,10.67015
0.1087109,0.2586927,-0.3577637,22.7937,144.1299,-73.09794,10.68015
0.1078328,0.2777499,-0.3553933,21.21806,141.9914,-73.12124,10.69015
0.094222,0.3024072,-0.346307,17.30564,138.8714,-74.77959,10.70015
0.08983142,0.3067536,-0.3257641,16.32243,136.7215,-74.58347,10.71015
0.0747278,0.3416918,-0.2921842,12.33632,130.5341,-75.65379,10.72015
0.05584826,0.3510531,-0.2886287,9.039308,129.4263,-79.04887,10.73015
0.04548648,0.3581578,-0.2754338,7.237885,127.5613,-80.62253,10.74015
0.02379698,0.4177533,-0.2040865,3.260285,116.0371,-83.34921,10.75015
0.01036179,0.4198429,-0.1811731,1.413782,113.3414,-86.72665,10.76015
-0.00605901,0.4210966,-0.1712967,-0.8243518,112.1359,-92.02579,10.77015
-0.01598172,0.4375627,-0.1422995,-2.091765,108.015,-96.40805,10.78015
-0.02739725,0.436309,-0.1369267,-3.59307,107.4234,-101.3147,10.79015
-0.04583772,0.4465898,-0.124917,-5.860283,105.627,-110.1504,10.80015
-0.05198454,0.445754,-0.1114851,-6.651878,104.0419,-114.9992,10.81015
-0.06471724,0.4424106,-0.09860621,-8.322381,102.5649,-123.2777,10.82015
-0.08772391,0.4482615,-0.07529784,-11.07274,99.53538,-139.3588,10.83015
-0.08886546,0.4424106,-0.07450772,-11.35766,99.55965,-140.0224,10.84015
-0.1095012,0.4311267,-0.05578203,-14.25112,97.37234,-153.0048,10.85015
-0.1204777,0.4482615,-0.05578203,-15.04368,97.09346,-155.1555,10.86015
-0.1384791,0.4436643,-0.03721439,-17.33449,94.79472,-164.9579,10.87015
-0.1588514,0.441324,-0.0334218,-19.79598,94.33078,-168.1184,10.88015
-0.1709694,0.436309,-0.02947124,-21.39793,93.86427,-170.2196,10.89015
-0.1909027,0.419425,-0.03065641,-24.47282,94.1804,-170.877,10.90015
-0.2040745,0.4124875,-0.02378243,-26.32348,93.29979,-173.3528,10.91015
-0.2267299,0.3978603,-0.02259727,-29.67765,93.25073,-174.3083,10.92015
-0.2299789,0.3910064,-0.0146961,-30.46284,92.15247,-176.3436,10.93015
-0.2737092,0.3715313,-0.02196516,-36.37928,93.38342,-175.4118,10.94016
-0.2973305,0.3493815,-0.01667139,-40.39844,92.7319,-176.7908,10.95016
-0.2903056,0.3213808,-0.01351093,-42.09173,92.4073,-177.3353,10.96016
-0.3221812,0.2958877,-0.0006320738,-47.43597,90.12239,-179.8876,10.97016
-0.3309624,0.2798395,-0.003634516,-49.78439,90.7441,-179.3708,10.98016
-0.3561644,0.2545135,0.002133323,-54.45056,89.51975,179.6568,10.99016
-0.3722339,0.2284353,0.002923436,-58.46307,89.26678,179.55,11.00016
-0.3867229,0.1897359,0.01572329,-63.86628,85.26276,177.6718,11.01016
-0.4009483,0.1646606,0.009402382,-67.67312,86.73186,178.6566,11.02016
-0.3961187,0.1218656,0.0165134,-72.89952,82.28313,177.6128,11.03016
-0.4198279,0.07213307,0.01572329,-80.25087,77.70322,177.8552,11.04016
-0.4157007,0.04496823,0.02583675,-83.82606,60.12024,176.4435,11.05016
-0.4038462,0.003176204,0.04021683,-89.54939,4.515675,174.313,11.06016
-0.3854057,-0.03360079,0.04716981,-94.9826,-35.46367,173.0223,11.07016
-0.3943625,-0.06853895,0.04519453,-99.85934,-56.59917,173.4623,11.08016
-0.3612575,-0.1082414,0.04519453,-106.6795,-67.33777,172.8691,11.09016
-0.3498419,-0.1263791,0.0538858,-109.8621,-66.90746,171.2436,11.10016
-0.3349139,-0.1726011,0.06771278,-117.2648,-68.57953,168.57,11.11016
-0.3030383,-0.1972585,0.06392023,-123.0615,-72.04544,168.0891,11.12016
-0.2870565,-0.2287696,0.06652761,-128.5531,-73.78525,166.9516,11.13016
-0.2680014,-0.2482447,0.05467591,-132.8084,-77.57891,168.4691,11.14016
-0.2447313,-0.262454,0.05246358,-137.0013,-78.69578,167.9005,11.15016
-0.2211977,-0.284771,0.0463797,-142.1615,-80.74964,168.158,11.16016
-0.2008254,-0.2953862,0.02955027,-145.7892,-84.28716,171.6293,11.17016
-0.1894099,-0.3162822,0.0226763,-149.0841,-85.89911,173.173,11.18016
-0.1663154,-0.3426112,0.006241901,-154.1064,-88.95626,177.8507,11.19016
-0.1498946,-0.3447008,0.0005530963,-156.498,-89.90807,179.7886,11.20016
-0.1303126,-0.3541458,-0.006399912,-159.7982,-91.03529,-177.1883,11.21016
-0.1175799,-0.3564025,-0.01880471,-161.7419,-93.02026,-170.9135,11.22016
-0.0973832,-0.3601638,-0.04092788,-164.8698,-96.48309,-157.2041,11.23016
-0.09413416,-0.3714477,-0.04709077,-165.7792,-97.2252,-153.4234,11.24016
-0.07613277,-0.3804748,-0.08240886,-168.6846,-102.2212,-132.733,11.25016
-0.0756937,-0.389669,-0.1099049,-169.0071,-105.7509,-124.556,11.26016
-0.0598876,-0.3913407,-0.124917,-171.2994,-107.7032,-115.6139,11.27016
-0.04162276,-0.3952691,-0.1610252,-173.9888,-112.1651,-104.4929,11.28016
-0.03635404,-0.3888332,-0.1758794,-174.6586,-114.3385,-101.6785,11.29016
-0.01422549,-0.3913407,-0.2003729,-177.9182,-117.1132,-94.0609,11.30016
-0.00280996,-0.3888332,-0.2360861,-179.5859,-121.2647,-90.68191,11.31016
0.009483671,-0.3852391,-0.2430391,178.5898,-122.2469,-87.76538,11.32016
0.03275379,-0.3654296,-0.3016656,174.8782,-129.54,-83.80329,11.33016
0.05057957,-0.3551488,-0.3237887,171.8946,-132.3554,-81.12148,11.34016
0.05453109,-0.3386827,-0.346702,170.8533,-135.6703,-81.06145,11.35016
0.07428874,-0.3119358,-0.3668499,166.6043,-139.6252,-78.55215,11.36016
0.08131368,-0.3054162,-0.3931608,165.0915,-142.1591,-78.31481,11.37016
0.09510012,-0.26889,-0.4168642,160.5225,-147.1767,-77.14892,11.38017
0.1107306,-0.2620361,-0.4279258,157.0922,-148.5192,-75.49228,11.39017
0.1304882,-0.2315279,-0.4205777,150.5946,-151.1672,-72.763,11.40017
0.1504215,-0.2231695,-0.4312443,146.0191,-152.6384,-70.77081,11.41017
0.1616614,-0.1873955,-0.4370121,139.2165,-156.7898,-69.69934,11.42017
0.1858096,-0.1567202,-0.4381972,130.1458,-160.3205,-67.0215,11.43017
0.1934493,-0.1380809,-0.4517872,125.5186,-163.0051,-66.82003,11.44017
0.2022304,-0.09545301,-0.45716,115.2674,-168.2063,-66.1372,11.45017
0.2095188,-0.08233032,-0.4575551,111.4523,-169.7996,-65.3965,11.46017
0.2421848,-0.03360079,-0.4509971,97.8988,-175.7391,-61.76426,11.47017
0.2459607,-0.00083584,-0.4468885,90.1947,-179.8928,-61.17228,11.48017
0.2553565,0.03075896,-0.443491,83.13152,176.0325,-60.06721,11.49017
0.2701089,0.05792379,-0.4164691,77.89645,172.0819,-57.03381,11.50017
0.2698455,0.06962555,-0.408726,75.53209,170.3326,-56.56676,11.51017
0.2793291,0.1120027,-0.3848645,68.15067,163.774,-54.0284,11.52017
0.2718651,0.1185223,-0.3820992,66.44473,162.7668,-54.56799,11.53017
0.2860906,0.1352391,-0.367245,64.69923,159.7836,-52.08075,11.54017
0.2898665,0.1473588,-0.374593,63.05269,158.5261,-52.26667,11.55017
0.2931156,0.1767804,-0.3631364,58.90548,154.0425,-51.09031,11.56017
0.2926765,0.198763,-0.3516798,55.81872,150.5257,-50.23195,11.57017
0.270548,0.2302742,-0.3303466,49.59756,145.1209,-50.68314,11.58017
0.27889,0.2586927,-0.3143074,47.15162,140.5437,-48.41683,11.59017
0.2676501,0.267887,-0.3169147,44.97466,139.7923,-49.81726,11.60017
0.2525465,0.2829322,-0.2925792,41.75224,135.9603,-49.20012,11.61017
0.251405,0.3071715,-0.2803325,39.29866,132.3844,-48.11391,11.62017
0.2487706,0.3192912,-0.2647672,37.92336,129.6667,-46.78417,11.63017
0.240692,0.3308258,-0.2586043,36.03772,128.0145,-47.05461,11.64017
0.2270811,0.3460381,-0.2593944,33.27415,126.8557,-48.80019,11.65017
0.2197927,0.3606653,-0.2438292,31.35851,124.0608,-47.96784,11.66017
0.2046892,0.3581578,-0.235296,29.7482,123.3034,-48.97927,11.67017
0.1873024,0.3757105,-0.2181505,26.49757,120.1409,-49.35085,11.68017
0.1750088,0.3773822,-0.2185455,24.87924,120.0755,-51.31265,11.69017
0.1726379,0.3926781,-0.2110394,23.73232,118.2552,-50.71559,11.70017
0.1493678,0.399114,-0.2029013,20.51828,116.9478,-53.641,11.71017
0.1337373,0.3995319,-0.1885212,18.50719,115.2605,-54.64804,11.72017
0.1348788,0.4145771,-0.1957903,18.02182,115.2797,-55.43726,11.73017
0.1045838,0.4332163,-0.1782497,13.57223,112.365,-59.59872,11.74017
0.09799789,0.4241893,-0.1667931,13.00847,111.465,-59.56399,11.75017
0.08043556,0.4436643,-0.1527291,10.27601,108.9957,-62.22623,11.76017
0.05672638,0.4396523,-0.1359786,7.352001,107.1861,-67.3555,11.77017
0.03038285,0.4488466,-0.1306058,3.872499,106.224,-76.90419,11.78017
0.01606954,0.4599632,-0.1199393,2.000905,104.6149,-82.36891,11.79017
0.01606954,0.4530258,-0.1148036,2.031521,104.2202,-82.03183,11.80017
-0.00605901,0.455784,-0.104137,-0.7616222,102.8699,-93.32989,11.81017
-0.0344222,0.4521899,-0.1065073,-4.353149,103.2537,-107.9104,11.82018
-0.07701087,0.441324,-0.07751017,-9.898426,99.96132,-134.8148,11.83018
-0.09589041,0.4379807,-0.0741127,-12.34934,99.60429,-142.2999,11.84018
-0.1073059,0.4375627,-0.07174235,-13.77903,99.31131,-146.2342,11.85018
-0.1397963,0.4353059,-0.055387,-17.80415,97.25117,-158.3866,11.86018
-0.1465578,0.4311267,-0.03879461,-18.77502,95.14186,-165.1735,11.87018
-0.1742185,0.4336342,-0.03405391,-21.88847,94.4903,-168.94,11.88018
-0.1757991,0.4332163,-0.02196516,-22.0873,92.90255,-172.8781,11.89018
-0.1885318,0.4124875,-0.01090358,-24.56327,91.51418,-176.69,11.90018
-0.2056551,0.4112337,-0.004424629,-26.56931,90.61643,-178.7675,11.91018
-0.2832806,0.3546473,0.03034039,-38.61671,85.1102,173.8867,11.92018
-0.3135757,0.3262287,0.05507097,-43.86705,80.41817,170.0391,11.93018
-0.3144538,0.3117687,0.06455233,-45.24567,78.30209,168.3992,11.94018
-0.3423779,0.2716483,0.06984611,-51.57093,75.58047,168.4697,11.95018
-0.3517738,0.2432297,0.08367309,-55.33855,71.01634,166.6202,11.96018
-0.3715314,0.2198261,0.09117917,-59.38823,67.47237,166.2113,11.97018
-0.375922,0.209211,0.1111691,-60.90285,62.01503,163.5258,11.98018
-0.3873375,0.1636577,0.1065864,-67.09499,56.92474,164.6143,11.99018
-0.3820688,0.1412571,0.1073765,-69.70982,52.75974,164.3025,12.00018
-0.3820688,0.1007188,0.1127493,-75.23197,41.77437,163.5586,12.01018
-0.3862838,0.07129723,0.110774,-79.54248,32.76645,163.9988,12.02018
-0.3943625,0.03326648,0.09631491,-85.17822,19.05454,166.2753,12.03018
-0.3849666,0.02214979,0.09852723,-86.70701,12.66996,165.644,12.04018
-0.3886547,-0.01504512,0.09591985,-92.21685,-8.914268,166.1365,12.05018
-0.380576,-0.04012035,0.09773712,-96.01789,-22.31778,165.5969,12.06018
-0.3811908,-0.04012035,0.08564837,-96.00826,-25.09985,167.3367,12.07018
-0.3715314,-0.07372116,0.07521886,-101.2231,-44.42386,168.5548,12.08018
-0.3669652,-0.1036443,0.05704626,-105.7716,-61.17142,171.1638,12.09018
-0.3656481,-0.1178535,0.04100695,-107.8649,-70.81474,173.6011,12.10018
-0.3592378,-0.1359913,-0.006557923,-110.7344,-92.76083,-178.9542,12.11018
-0.3669652,-0.1441825,-0.01548622,-111.4501,-96.13046,-177.5835,12.12018
-0.3627503,-0.1537947,-0.06147089,-112.9754,-111.7863,-170.3821,12.13018
-0.3447489,-0.1522902,-0.1008185,-113.8331,-123.5052,-163.6989,12.14018
-0.3451879,-0.1554664,-0.1278405,-114.2459,-129.4305,-159.6779,12.15018
-0.3423779,-0.1675861,-0.1689264,-116.0807,-135.2282,-153.7387,12.16018
-0.3300843,-0.1635741,-0.186941,-116.3608,-138.8139,-150.4753,12.17018
-0.3221812,-0.1635741,-0.2193357,-116.9173,-143.2855,-145.7536,12.18018
-0.315771,-0.1623203,-0.2372712,-117.2052,-145.6235,-143.0787,12.19018
-0.298033,-0.1652457,-0.2704561,-119.0064,-148.5755,-137.7772,12.20018
-0.2759045,-0.148111,-0.3143074,-118.2278,-154.7688,-131.2772,12.21018
-0.2671233,-0.1283016,-0.3386429,-115.6554,-159.2498,-128.2666,12.22018
-0.222954,-0.09754263,-0.3802819,-113.6294,-165.6137,-120.3825,12.23018
-0.2049526,-0.08233032,-0.3844695,-111.8855,-167.9132,-118.0611,12.24018
-0.1843168,-0.05307589,-0.4075408,-106.0643,-172.5799,-114.3356,12.25019
-0.152529,-0.02106319,-0.4247653,-97.86241,-177.1611,-109.7527,12.26019
-0.1412891,-0.008943477,-0.4328245,-93.62194,-178.8163,-108.0785,12.27019
-0.1052863,0.02256771,-0.4354319,-77.90192,177.0331,-103.5931,12.28019
-0.09826132,0.04287864,-0.4423059,-66.42481,174.4628,-102.5252,12.29019
-0.07701087,0.08650953,-0.4378022,-41.6755,168.8224,-99.97645,12.30019
-0.06050228,0.0898529,-0.4316393,-33.95428,168.2409,-97.97908,12.31019
-0.03591499,0.1299732,-0.4292689,-15.44686,163.1548,-94.78253,12.32019
-0.008517717,0.1707623,-0.4107013,-2.855578,157.4233,-91.1881,12.33019
0.007727437,0.1939151,-0.4069878,2.282006,154.5239,-88.91225,12.34019
0.03407097,0.2275995,-0.3759363,8.513786,148.8084,-84.82145,12.35019
0.05101862,0.2631227,-0.3489144,10.9733,142.9794,-81.6811,12.36019
0.05382858,0.2988131,-0.3414083,10.21181,138.8064,-81.04014,12.37019
0.07516685,0.3121866,-0.2991371,13.53773,133.7771,-75.89481,12.38019
0.0770987,0.3335005,-0.2906039,13.01697,131.0681,-75.14143,12.39019
0.09141201,0.3748746,-0.2392466,13.70396,122.5462,-69.08899,12.40019
0.09553918,0.3903377,-0.2189406,13.75334,119.2881,-66.42497,12.41019
0.08983142,0.4202608,-0.1758794,12.0655,112.7093,-62.94406,12.42019
0.101686,0.4233534,-0.152334,13.50612,109.7901,-56.27609,12.43019
0.1131015,0.4587095,-0.09821118,13.85084,102.0848,-40.96926,12.44019
0.10915,0.4599632,-0.06960904,13.34945,98.60561,-32.52718,12.45019
0.1214436,0.4747576,-0.03263169,14.34865,93.93194,-15.04004,12.46019
0.1177555,0.4768472,-0.02299232,13.87144,92.76051,-11.04827,12.47019
0.1192483,0.4776831,0.01438008,14.01677,88.2757,6.87606,12.48019
0.1296101,0.488131,0.0463797,14.87023,84.57234,19.68925,12.49019
0.1173165,0.4898027,0.1054012,13.46961,77.85565,41.93763,12.50019
0.101686,0.4846205,0.1140925,11.85023,76.7523,48.29068,12.51019
0.101686,0.4833668,0.1239689,11.88009,75.61541,50.63954,12.52019
0.09799789,0.4776831,0.1344774,11.59351,74.27702,53.91801,12.53019
0.07560592,0.478101,0.1500427,8.986222,72.57655,63.25664,12.54019
0.07753777,0.4760114,0.1617364,9.251685,71.23356,64.38655,12.55019
0.05584826,0.4655633,0.1686104,6.840427,70.09142,71.67374,12.56019
0.03652967,0.4655633,0.172798,4.486428,69.63714,78.06335,12.57019
0.01387425,0.4691575,0.1832274,1.693897,68.66708,85.66974,12.58019
-0.004566193,0.467235,0.1972915,-0.5599221,67.10794,91.32584,12.59019
-0.03020723,0.4638917,0.1984767,-3.725668,66.83627,98.65374,12.60019
-0.03398313,0.4551154,0.2083531,-4.270308,65.40156,99.26357,12.61019
-0.06138039,0.4482615,0.2095383,-7.797015,64.94642,106.327,12.62019
-0.06752721,0.4538616,0.2124617,-8.462598,64.91476,107.6319,12.63019
-0.09720757,0.4327984,0.2108815,-12.6587,64.02229,114.7477,12.64019
-0.1090622,0.4311267,0.2158592,-14.19629,63.4035,116.805,12.65019
-0.1217949,0.4108158,0.2178344,-16.51355,62.06529,119.2103,12.66019
-0.1553389,0.3882481,0.2262887,-21.80646,59.76441,124.4682,12.67019
-0.1671935,0.38223,0.2296862,-23.62534,58.99789,126.0517,12.68019
-0.1860731,0.3922601,0.2251035,-25.37786,60.15009,129.5775,12.6902
-0.1995082,0.3709462,0.2239183,-28.27297,58.88309,131.7006,12.7002
-0.215929,0.3525577,0.221943,-31.48598,57.80865,134.2131,12.7102
-0.2225149,0.3408559,0.2269208,-33.13699,56.34678,134.4383,12.7202
-0.2319986,0.3295721,0.2296862,-35.1432,55.12649,135.287,12.7302
-0.242536,0.3145269,0.2369552,-37.6363,53.00672,135.6668,12.7402
-0.2442922,0.3044969,0.2436712,-38.73943,51.33173,135.0729,12.7502
-0.2688795,0.2886159,0.2514143,-42.97247,48.94076,136.9226,12.7602
-0.2750263,0.2781678,0.2448564,-44.67463,48.64425,138.3213,12.7702
-0.2708114,0.2493313,0.2432761,-47.36477,45.70425,138.0659,12.7802
-0.2866175,0.2376296,0.2330046,-50.33846,45.56303,140.8907,12.7902
-0.3107657,0.2104647,0.2251035,-55.89234,43.0751,144.0823,12.8002
-0.3371092,0.1728519,0.1961063,-62.85363,41.39357,149.8122,12.8102
-0.346066,0.1537947,0.1792769,-66.03922,40.62502,152.6139,12.8202
-0.3688971,0.1266299,0.1496476,-71.05438,40.23747,157.9194,12.8302
-0.3735511,0.1165998,0.1344774,-72.66482,40.9272,160.2012,12.8402
-0.3902353,0.08859914,0.09433962,-77.20839,43.20269,166.4095,12.8502
-0.3985775,0.06185222,0.07719415,-81.17905,38.70364,169.039,12.8602
-0.4075342,0.05374459,0.0311305,-82.48732,59.91927,175.6318,12.8702
-0.4117492,0.04371448,0.01200974,-83.93974,74.63805,178.3293,12.8802
-0.4091148,0.03117688,-0.0249676,-85.64215,128.689,-176.5076,12.8902
-0.4075342,0.02866936,-0.03602919,-85.97597,141.4898,-174.9477,12.9002
-0.409993,0.007355404,-0.05854745,-88.9722,172.8394,-171.873,12.9102
-0.3915525,-0.0146272,-0.08896684,-92.13939,-170.6634,-167.1988,12.9202
-0.3873375,-0.01755264,-0.11109,-92.59464,-171.0213,-163.9969,12.9302
-0.3854057,-0.02315279,-0.1324231,-93.43784,-170.0827,-161.0376,12.9402
-0.3871619,-0.02064527,-0.1533611,-93.05238,-172.333,-158.3907,12.9502
-0.3621356,-0.03844867,-0.1881261,-96.0605,-168.4491,-152.5485,12.9602
-0.3599403,-0.02841858,-0.2213109,-94.51434,-172.6827,-148.4145,12.9702
-0.3542325,-0.0167168,-0.2406687,-92.70187,-176.0266,-145.8074,12.9802
-0.3375483,-0.0146272,-0.2643722,-92.48128,-176.8331,-141.9315,12.9902
-0.3173516,0.00961219,-0.3054581,-88.26511,178.1976,-136.094,13.0002
-0.3116438,0.01780341,-0.311937,-86.73038,176.7335,-134.9731,13.0102
-0.2907446,0.02992312,-0.3237887,-84.12386,174.72,-131.9221,13.0202
-0.2832806,0.03844867,-0.3271862,-82.27068,173.2977,-130.8863,13.0302
-0.2725676,0.05959547,-0.3279763,-77.66666,169.7013,-129.7286,13.0402
-0.2519319,0.07397193,-0.3204703,-73.63676,167.0024,-128.172,13.0502
-0.2519319,0.1132564,-0.3307417,-65.7936,161.0972,-127.2972,13.0602
-0.2475413,0.1567202,-0.3200752,-57.6618,153.912,-127.7178,13.0702
-0.2262908,0.188315,-0.3058532,-50.23341,148.3792,-126.4965,13.0802
-0.2207587,0.2225844,-0.2925792,-44.76405,142.7373,-127.0355,13.0902
-0.2168072,0.2423938,-0.2845201,-41.81078,139.571,-127.3078,13.1002
-0.1520899,0.3502173,-0.214753,-23.474,121.5166,-125.3064,13.1102
-0.1342641,0.3732029,-0.1774596,-19.78679,115.4313,-127.1108,13.1202
-0.1209167,0.3960214,-0.1479884,-16.97894,110.4901,-129.2512,13.13021
-0.1187215,0.4173354,-0.1163838,-15.87972,105.5824,-135.5697,13.14021
-0.1095012,0.4233534,-0.0996334,-14.50185,103.2432,-137.7014,13.15021
-0.09387074,0.4428285,-0.06960904,-11.96838,98.93333,-143.4415,13.16021
-0.07832806,0.4587095,-0.05775733,-9.690218,97.17649,-143.5958,13.17021
-0.05523358,0.4647275,0.01082457,-6.777896,88.66569,168.9118,13.18021
-0.05040392,0.4747576,0.03334283,-6.060259,85.98264,146.5149,13.19021
-0.02081138,0.4867102,0.06810784,-2.448435,82.03403,106.9913,13.20021
-0.01220582,0.482113,0.1016877,-1.450268,78.08969,96.8446,13.21021
-0.01071304,0.4797727,0.1190702,-1.279168,76.06191,95.14119,13.22021
-0.007639601,0.4877131,0.138191,-0.8974149,74.18019,93.16425,13.23021
-0.01598172,0.4842027,0.1427736,-1.890434,73.57114,96.38695,13.24021
-0.01176677,0.4833668,0.1488575,-1.394496,72.88327,94.51966,13.25021
-0.01598172,0.4785189,0.1747733,-1.912871,69.93589,95.22474,13.26021
-0.01598172,0.4720829,0.1838596,-1.93893,68.72085,94.96786,13.27021
-0.01598172,0.4712471,0.201005,-1.942366,66.89988,94.54597,13.28021
-0.008078659,0.4680709,0.1996618,-0.988797,66.89868,92.31702,13.29021
0.002897797,0.4599632,0.2194147,0.3609622,64.49762,89.24333,13.30021
-0.013523,0.4553661,0.2337948,-1.701012,62.82306,93.31037,13.31021
-0.01966982,0.4534436,0.2383774,-2.483861,62.26888,94.71709,13.32021
-0.02739725,0.4478436,0.2322145,-3.50076,62.59248,96.72878,13.33021
-0.04250088,0.4396523,0.2543377,-5.521585,59.95073,99.4867,13.34021
-0.03547593,0.4315447,0.2444613,-4.699538,60.46932,98.25705,13.35021
-0.05698981,0.429455,0.2612907,-7.559134,58.68267,102.304,13.36021
-0.06313663,0.4250251,0.2693499,-8.449386,57.63645,103.1922,13.37021
-0.06752721,0.408559,0.2747227,-9.38508,56.08238,103.8096,13.38021
-0.0741131,0.4112337,0.2822287,-10.21626,55.53828,104.7136,13.39021
-0.08157709,0.3964393,0.2849942,-11.6277,54.28822,105.9733,13.40021
-0.09676852,0.3905884,0.2863374,-13.91488,53.75514,108.6728,13.41021
-0.09545135,0.3874122,0.2960558,-13.84097,52.61337,107.8698,13.42021
-0.1068669,0.3723671,0.2981891,-16.01312,51.31248,109.717,13.43021
-0.118458,0.3776329,0.3055371,-17.41589,51.02419,111.1915,13.44021
-0.1250439,0.3546473,0.311621,-19.42197,48.69492,111.8641,13.45021
-0.1294345,0.3441993,0.2997693,-20.60853,48.94681,113.3537,13.46021
-0.1459431,0.3238883,0.311621,-24.25618,46.10585,115.0953,13.47021
-0.1577977,0.3217988,0.3104358,-26.12154,46.02965,116.9447,13.48021
-0.1619248,0.2911234,0.318574,-29.08311,42.42209,116.9433,13.49021
-0.1639445,0.2862755,0.32529,-29.79893,41.34979,116.7479,13.50021
-0.1658764,0.2737379,0.3325591,-31.21452,39.45867,116.5094,13.51021
-0.17817,0.2691408,0.3371417,-33.50438,38.60042,117.8552,13.52021
-0.1979277,0.2372116,0.3363516,-39.84137,35.19337,120.4749,13.53021
-0.1942395,0.215647,0.3455959,-42.01029,31.96358,119.3378,13.54021
-0.2056551,0.2031094,0.3383268,-45.35682,30.97785,121.2937,13.55021
-0.2118019,0.1801237,0.332164,-49.621,28.4698,122.5233,13.56021
-0.2282227,0.1766132,0.3351664,-52.26503,27.78662,124.2519,13.57022
-0.2466631,0.1490304,0.3100408,-58.8602,25.67267,128.5052,13.58022
-0.2668599,0.1335674,0.297399,-63.41134,24.18573,131.902,13.59022
-0.2725676,0.1097459,0.2834139,-68.06844,21.16781,133.8824,13.60022
-0.2885494,0.09194249,0.2796214,-72.32619,18.20141,135.9002,13.61022
-0.3037408,0.07815114,0.2498341,-75.57102,17.37032,140.5619,13.62022
-0.3267474,0.05875963,0.2205999,-79.80534,14.91517,145.9752,13.63022
-0.3377239,0.05265799,0.1976865,-81.13778,14.91561,149.6574,13.64022
-0.3744292,0.02632899,0.1439588,-85.97771,10.36442,158.9695,13.65022
-0.3746048,0.02131395,0.1358206,-86.74354,8.918531,160.0708,13.66022
-0.4009483,0.01128387,0.09552479,-88.38795,6.736848,166.5993,13.67022
-0.3906744,0.004847884,0.0906261,-89.28905,3.062019,166.9399,13.68022
-0.3924306,-0.00376128,0.04677475,-90.54913,-4.597411,173.2028,13.69022
-0.4075342,-0.01897359,-0.05356969,-92.66559,-160.4966,-172.5115,13.70022
-0.4009483,-0.005182196,-0.07529784,-90.74049,-176.063,-169.3638,13.71022
-0.4047243,0.01253763,-0.1023988,-88.22565,173.0195,-165.8016,13.72022
-0.4013874,0.03677699,-0.1351885,-84.7649,164.7814,-161.3863,13.73022
-0.3911134,0.04053831,-0.1491735,-84.0825,164.7969,-159.1228,13.74022
-0.3768002,0.07397193,-0.1819633,-78.89316,157.8772,-154.2233,13.75022
-0.3688971,0.08258107,-0.1847287,-77.38183,155.9134,-153.4001,13.76022
-0.3419389,0.124791,-0.1904965,-69.95037,146.7719,-150.8775,13.77022
-0.3465051,0.1490304,-0.1918397,-66.72765,142.1582,-151.0293,13.78022
-0.3280646,0.1947509,-0.1964224,-59.30511,135.2448,-149.0897,13.79022
-0.3197225,0.2125544,-0.2003729,-56.38369,133.3102,-147.9243,13.80022
